,age_ratings,aggregated_rating,aggregated_rating_count,artworks,category,dlcs,expansions,first_release_date,franchise,franchises,game_modes,genres,hypes,id,keywords,multiplayer_modes,name,popularity,pulse_count,rating,rating_count,release_dates,similar_games,slug,storyline,summary,tags,themes,time_to_beat,total_rating,total_rating_count,url
31,[23950],67.0,3.0,[6359],0,0,0,1548892800.0,0.0,0,"[1, 3]","[12, 31]",1.0,55199,"[296, 537, 1026]",[5733],Dragon: Marked for Death,239.469046218553,54.0,83.0,1.0,[162428],"[28309, 30245, 54775, 55038, 80916, 81249, 96217, 101608, 106987, 119171]",dragon-marked-for-death,0,"Dragon Marked For Death is a side-scrolling 2D action RPG that can played solo or with up to four players in local or online multiplayer. 
 
The playable characters in Dragon Marked for Death: Frontline Fighters are the Empress and Warrior. 
 
You play as the survivors of the Dragonblood Clan who set out to take revenge on the Kingdom of Medius, who destroyed their home and captured the Dragonblood Oracle, Amica. To obtain the power they need to enact their revenge, they forge a pact with the Astral Dragon Atruum. 
 
Use your newly acquired powers to take on quests from villagers and raise your status in the kingdom. How you perform in these quests can have a direct effect on the game's final outcome. 
 
Quests aren't all about defeating enemies, though. You'll guard a ship's passengers from monsters, search for hidden treasure, rescue a princess from a castle under siege, and a lot more! 
 
Choose from four playable characters (Empress, Warrior, Shinobi, or Witch) and defeat your enemies to gain experience and level up. You'll receive points as you level up that can increase your attack power, defense, agility, and other parameters. Customize your character in a way that best suits your individual playstyle! 
 
Team up with up to four players in co-op multiplayer action via local wireless, or go online with Nintendo Switch Online and use worldwide matchmaking system to play with adventurers all over the world. By strategizing and working together with your party, you'll be able to achieve even greater results and reap even better rewards! 
 
Get ready to experience the unique, dark fantasy world of the Dragonblood Clan in this intense 2D action-RPG!","[1, 17, 268435468, 268435487, 536871208, 536871449, 536871938]","[1, 17]",0.0,75.0,4.0,https://www.igdb.com/games/dragon-marked-for-death
32,0,59.0,2.0,[8215],0,0,0,1572912000.0,1319.0,[1319],[1],[31],21.0,55984,0,0,Blacksad: Under the Skin,238.3753103577507,32.0,50.0,2.0,"[177114, 177115, 177116, 177117, 179086]","[81249, 96217, 101608, 103266, 106987, 109274, 113360, 116530, 116559, 119171]",blacksad-under-the-skin,"In 1950s New York, Joe Dunn, the owner of a humble boxing club is found hanged. At the same time, Robert Yale, his protege and greatest hope, is reported missing. Although overwhelmed by these terrible events, Joe Dunn’s daughter, Sonia, decides to continue working towards her father’s dreams: she takes over the boxing club and calls on John Blacksad to investigate this mysterious disappearance. It’s the eve of the fight of the year and the club, which is in serious financial difficulties, will not survive Robert’s withdrawal. The investigation will lead John Blacksad to the very heart of a world in which corruption reigns supreme.",BLACKSAD: Under the Skin - A dark corruption scandal in the heart of the New York City's underworld for charismatic detective John Blacksad!,"[1, 17, 20, 31, 43, 268435487]","[1, 17, 20, 31, 43]",0.0,54.5,4.0,https://www.igdb.com/games/blacksad-under-the-skin
33,0,0.0,0.0,0,0,0,0,1498867200.0,0.0,0,[1],"[13, 31, 32]",0.0,37419,0,0,Dude Simulator,235.0116808686735,0.0,81.3745019920319,25.0,[85498],"[25311, 28277, 76263, 81680, 87975, 96217, 103295, 105011, 111130, 113895]",dude-simulator,0,Dude Simulator is an open world sandbox game. This is a life simulator. The main objective is to enjoy what you are doing.,"[1, 268435469, 268435487, 268435488]",[1],0.0,81.3745019920319,25.0,https://www.igdb.com/games/dude-simulator
34,0,0.0,0.0,0,0,0,[22465],1196380800.0,0.0,0,[1],[13],0.0,19785,"[78, 343, 358, 847, 1148, 1484, 1714, 1961, 1991, 2071, 2470, 3586, 4369, 4644, 4907, 4921, 5394, 8733, 8803, 9282, 10748]",0,Artificial Girl 3,234.9528210450803,0.0,78.0,5.0,[52978],"[19808, 19809, 22421, 22422, 22423, 22469, 22471, 22472, 67166, 68049]",artificial-girl-3,0,"Artificial Girl 3 is an eroge (hentai game) and is the sequel to Artificial Girl 2.

The gameplay involves being a guy and living a life with one or many girls (whose various characteristics are set by the player).

The game is considered by the playerbase to be one of Illusion's finest games.","[42, 268435469, 536870990, 536871255, 536871270, 536871759, 536872060, 536872396, 536872626, 536872873, 536872903, 536872983, 536873382, 536874498, 536875281, 536875556, 536875819, 536875833, 536876306, 536879645, 536879715, 536880194, 536881660]",[42],0.0,78.0,5.0,https://www.igdb.com/games/artificial-girl-3
35,[8367],0.0,0.0,0,0,0,0,1458864000.0,0.0,0,[1],"[13, 15, 32]",0.0,18623,"[151, 1148]",0,Villagers,234.517154711663,0.0,41.817180475267,7.0,"[49359, 118544]","[17130, 17519, 23345, 29173, 31515, 36269, 36553, 55590, 79134, 102163]",villagers,0,"Villagers is a beautifully illustrated and richly detailed town-building game where you build a thriving community using the people and resources around you. Success or failure depends on your ability to create a town that can grow and prosper, and overcome the harsh realities of medieval life!","[22, 268435469, 268435471, 268435488, 536871063, 536872060]",[22],0.0,41.817180475267,7.0,https://www.igdb.com/games/villagers
36,0,0.0,0.0,0,0,0,0,1422576000.0,0.0,0,"[1, 2, 3]","[12, 13, 15, 31, 32]",0.0,35994,"[69, 1026, 1027]",0,Survivalist,228.3474306088722,0.0,80.0,4.0,"[82594, 165947]","[17548, 25311, 26145, 26574, 28309, 29348, 37419, 81680, 96217, 109339]",survivalist,0,"It's one year after the collapse of civilization and self-centered hedge fund manager Joe Wheeler emerges from his specially constructed bunker in search of food. This is a huge open-world RPG where you have the freedom to play how you want - but your choices have consequences. Your aim is to find other survivors, gain their respect, and build a community. You'll scavenge for supplies, trade, plant crops, go on quests, face moral dilemmas, go to war, and uncover dark, terrible secrets!","[1, 268435468, 268435469, 268435471, 268435487, 268435488, 536870981, 536871938, 536871939]",[1],0.0,80.0,4.0,https://www.igdb.com/games/survivalist
37,0,0.0,0.0,0,0,0,0,1493942400.0,0.0,0,[1],"[13, 32]",0.0,28465,"[1961, 3586]",0,Porno Studio Tycoon,224.7146622097741,0.0,49.8576768450409,6.0,[69074],"[19075, 22472, 27301, 41895, 43097, 43130, 51991, 68049, 75797, 103232]",porno-studio-tycoon,0,"Business simulator with rich economic model (markets with shortages and surpluses, websites with black hat SEO, etc.), flexible configuration of movie production, complex casting, two modes of shooting (fast and detailed ones) and other features. Beautiful graphics and no sexually explicit content.","[42, 268435469, 268435488, 536872873, 536874498]",[42],0.0,49.8576768450409,6.0,https://www.igdb.com/games/porno-studio-tycoon
38,0,74.5,3.0,0,0,0,0,1539734400.0,0.0,0,[1],"[11, 13, 15, 32]",0.0,9789,"[9, 426, 970, 994, 1148, 1471, 1905, 3782, 4261, 5836]",0,RimWorld,209.4018113914662,38.0,89.5022050574356,68.0,"[160281, 160282, 160283]","[11666, 13200, 17111, 17130, 29173, 31480, 31515, 34823, 36346, 55590]",rimworld,0,"A sci fi colony sim driven by an intelligent AI storyteller.
RimWorld follows three survivors from a crashed space liner as they build a colony on a frontier world at the rim of known space. Inspired by the space western vibe of Firefly, the deep simulation of Dwarf Fortress, and the epic scale of Dune and Warhammer 40,000.

Manage colonists' moods, needs, thoughts, individual wounds, and illnesses. Engage in deeply-simulated small-team gunplay. Fashion structures, weapons, and apparel from metal, wood, stone, cloth, or exotic, futuristic materials. Fight pirate raiders, hostile tribes, rampaging animals and ancient killing machines. Discover a new generated world each time you play. Build colonies in biomes ranging from desert to jungle to tundra, each with unique flora and fauna. Manage and develop colonists with unique backstories, traits, and skills. Learn to play easily with the help of an intelligent and unobtrusive AI tutor.","[18, 268435467, 268435469, 268435471, 268435488, 536870921, 536871338, 536871882, 536871906, 536872060, 536872383, 536872817, 536874694, 536875173, 536876748]",[18],0.0,82.00110252871781,71.0,https://www.igdb.com/games/rimworld
39,"[20787, 20788]",0.0,0.0,0,0,0,0,1019260800.0,0.0,0,[1],[13],1.0,67166,"[343, 740, 1714, 1961, 1991, 3586, 4369, 8733]",0,3D SexVilla 2: Ever-Lust,208.9560321157625,0.0,50.3622460553723,6.0,[136667],"[19075, 19785, 19808, 19809, 22426, 22471, 22472, 28465, 41895, 68049]",3d-sexvilla-2-ever-lust,"real-time breathtaking 3D hardcore virtual sex! More than Flash or passive video clips, 3D SexVilla 2 is a real-time adult only interactive 3D sex simulation role playing game. It's like actually being there and being part of the action! 
3D SexVilla is a stimulating virtual sex simulation, with tons of content, sexy models, hot locations, outrageous poses, cool outfits, and sex toys.","Engage in your wildest sexual fantasies in this customizable sex-simulation game for the PC. 
 
Sexvilla is more than just interactive images or video clips! Check out the hottest cyber sex game in real-time 3D! It's like actually being there!! Blow Job, Riding, Doggy ... however you like it. Choose your favorite interactive soft- and hardcore sex poses! Choose the chick you like or create your own dream girl ... whatever you do, these virtual girls are always horny and willing to make you cum! Let your fantasies come true ... unlimited 3D sex all over the world! Access now to get virtual sex games with 3D movement and interaction with realistic lifelike girls never seen before.","[42, 268435469, 536871255, 536871652, 536872626, 536872873, 536872903, 536874498, 536875281, 536879645]",[42],0.0,50.3622460553723,6.0,https://www.igdb.com/games/3d-sexvilla-2-ever-lust
40,[23541],73.2,16.0,"[4977, 4978, 8061]",0,0,0,1569542400.0,0.0,0,"[1, 2, 3]","[12, 31]",49.0,28168,"[69, 296, 905, 1026, 1033, 1513, 3208, 4131, 4224, 4357]",0,Code Vein,204.273505207764,427.0,63.2414229391547,18.0,"[171074, 171075, 171076]","[11169, 27092, 28309, 30245, 36198, 47823, 55038, 55092, 55199, 80916]",code-vein,"In the not too distant future, a mysterious disaster has brought collapse to the world as we know it. Towering skyscrapers, once symbols of prosperity, are now lifeless graves of humanity’s past pierced by the Thorns of Judgment. At the center of the destruction lies a hidden society of Revenants called Vein. This final stronghold is where the remaining few fight to survive, blessed with Gifts of power in exchange for their memories and a thirst for blood. Give into the bloodlust fully and risk becoming one of the Lost, fiendish ghouls devoid of any remaining humanity. Wandering aimlessly in search of blood, the Lost will stop at nothing to satisfy their hunger. Team up and embark on a journey to the ends of hell to unlock your past and escape your living nightmare in CODE VEIN.",Code Vein is set in the not too distant future where a disaster has brought the world to ruin and vampire-like beings battle for dominance.,"[1, 17, 268435468, 268435487, 536870981, 536871208, 536871817, 536871938, 536871945, 536872425, 536874120, 536875043, 536875136, 536875269]","[1, 17]",0.0,68.22071146957735,34.0,https://www.igdb.com/games/code-vein
41,[22609],65.5,2.0,0,0,0,0,1531958400.0,0.0,0,[1],"[12, 31, 32]",0.0,28309,"[296, 1026, 1027, 1033]",0,Tanzia,202.0600128720755,4.0,70.0,0.0,"[154621, 166793]","[10776, 17548, 29348, 30245, 35994, 36198, 47823, 55199, 80916, 96217]",tanzia,"Unravel the mystery of your grandfather's disappearance while preventing a terrible evil from destroying your island home. Tanzia is a single-player retro-styled RPG that combines fast-paced strategic combat with elements of favorite classic RPGs in an open 3D world of magic and monsters. 
Fight Fantastic Foes 
As you venture deeper and deeper into the world of Tanzia, you'll face increasingly powerful creatures, from a lowly Akiri bird to the Skeleton King himself, with water spirits, giant spiders, zombies, corrupted beings and many more powerful creatures in between! 
 
Discover the World of Tanzia 
The island of Tanzia is completely open from the moment your adventure starts, you can get to discover and enjoy it at your own leisure, visit Turtle Beach, the Docks, the dangerous Emuri Village, the magical Lagoon, The Ruins of an ancient civilization and many more beautiful locations. Just make sure you're geared up & ready for the challenges you'll face along the way! 
 
Learn Arcanity 
Freeze your foes to make them slower, burn them to a crisp, root them in place! Learn different magic spells to deal with your enemies in creative ways, combine Arcanity with alchemy effects to become a one man army! 
 
Master Alchemy 
Heal, run faster, make your Arcanity spells more powerful than you can ever imagine! Mastering alchemy will be crucial in your quest to become the Hero of the Akazi stories. 
 
Features 
Unique backstory and island setting 
Main questline and optional quests to unlock more spells, items, and zones 
Open combat system where exploiting combinations of spells, enemy weaknesses, and environment is encouraged 
MMORPG-like controls with responsive movement to allow kiting and other emergent techniques 
Steam stats and achievements 
Steam Cloud savegames 
Steam Trading Cards, Badges, Emoticons & Profile Backgrounds","An Adventure RPG in comic book style with an island setting of treasure chests and waterfalls, Tanzia combines elements of favorite classic RPGs in an open 3D world of magic and monsters.","[1, 268435468, 268435487, 268435488, 536871208, 536871938, 536871939, 536871945]",[1],0.0,67.75,2.0,https://www.igdb.com/games/tanzia
42,0,0.0,0.0,0,0,0,0,0.0,0.0,0,[1],"[31, 32]",43.0,23733,"[117, 296, 1033, 1953, 4134, 4154, 4162, 4224, 4882]",0,Tunic,200.2633362395409,24.0,0.0,0.0,"[179912, 179913, 179914, 179915]","[18869, 19150, 22387, 26226, 36198, 47823, 55092, 55190, 56033, 80916]",tunic,0,"""TUNIC is an upcoming action-adventure game from solo developer Andrew Shouldice about a little fox in a big world where you do not belong. Coming to Windows, Mac, Linux, and consoles""","[1, 17, 268435487, 268435488, 536871029, 536871208, 536871945, 536872865, 536875046, 536875066, 536875074, 536875136, 536875794]","[1, 17]",0.0,0.0,0.0,https://www.igdb.com/games/tunic
